url,movie_name,actor_name,hindi_diag,english_diag,cat
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Priyanka Chopra,Shaadi se bada hadsa hua nahi hai aaj tak insaan ke saath,To date there hasn't been a tragedy bigger than marriage with a human,Marriage & Wedding
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Naseeruddin Shah,Jisne kam mein jeena seekh liya ... usse kabhi kami nahi hoti,One who learns to live in less ... never feels he has less,Drama
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Irrfan Khan,"Ik baar to yun hoga, thoda sa sukoon hoga ... na dil mein kasak hogi, na sar mein junoon hoga","For once it will be so, that there will be some peace ... neither there will be pain in my heart, nor there will be the passion in my mind","Shayari,Romance"
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Priyanka Chopra,Duniya ki har biwi ne kabhi na kabhi toh yeh zaroor soocha hoga ... ki main hamesha hamesha ke liye apne pati se chutkara kaise paon,Every wife in this world has definitely thought at some point or the other ... as to how can she get rid of her husband forever,"Husband & Wife,Comedy"
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Priyanka Chopra,"Yahan ke naukar, maaliko se zyada wafaadar hai",The servants here are more trustworthy than their masters,Comedy
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Priyanka Chopra,Meri zindagi toh zameen ki hi thi ... par main aasmano mein udh rahi thi,My life was on the ground ... but I was flying in the skies,"Life,Drama"
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Priyanka Chopra,This time I am going to drink his blood!,This time I am going to drink his blood!,Horror
http://www.filmyquotes.com/movies/229, 7 Khoon Maaf,Category: ,Jaldi jaldi shaadi karo aur phir aaram aaram se pachtao,Get married quickly and then repent it slowly,Comedy
http://www.filmyquotes.com/movies/148, Aarakshan,Manoj Bajpai,Yeh shining India hai ... yahan oonchi shiksha ke liye oonche log koi bhi oonchi keemat dene ko tayaar hai,This is shining India ... here rich people are ready to pay a high price for higher education,"Education,Money"
http://www.filmyquotes.com/movies/148, Aarakshan,Saif Ali Khan,Intelligence aur performance ... background ka mohtaj nahi hota,Intelligence and performance ... is not dependent on ones background,"Education,Drama"
http://www.filmyquotes.com/movies/148, Aarakshan,Amitabh Bachchan,"Is desh mein, do Bharat baste hain","In this country, there are two India's",Patriotism
http://www.filmyquotes.com/movies/148, Aarakshan,Manoj Bajpai,"Aap the zero, hai zero, aur aap hamesha rahenge zero","You were a zero, are a zero, and you'll always remain a zero",Drama
http://www.filmyquotes.com/movies/148, Aarakshan,Saurabh Shukla,Education se bada koi business nahin hai ... paid service without guarantee,There is no business bigger than education ... paid service without guarantee,"Education,Business"
http://www.filmyquotes.com/movies/186, Always Kabhi Kabhi,Lillete Dubey,Life koi keyboard ka shortcut nahi hai ... isse Google nahi ... experience kiya jaata hai,Life is not a keyboard shortcut ... don't Google it ... experience it,"Technology & Science,Life"
http://www.filmyquotes.com/movies/186, Always Kabhi Kabhi,Ali Fazal,Undi the condi of his heart,Understand the condition of his heart,Comedy
http://www.filmyquotes.com/movies/186, Always Kabhi Kabhi,Ali Fazal,Chanda ho ya Paro ... har ladki pe chance maro,Be it Chanda or Paro ... hit on every girl,"Comedy,Women"
http://www.filmyquotes.com/movies/186, Always Kabhi Kabhi,Ali Fazal,Hamari life bas yahi banke reh gayi hai ... ek SMS joke ya phir ek status update,Our life has just become ... a SMS joke or a status update,"Life,Inspiration"
http://www.filmyquotes.com/movies/186, Always Kabhi Kabhi,Category: ,Agar hum kabhi kabhi apne dil ki baat nahi kahenge ... toh we will always regret it,If sometimes we don't say what is in our heart ... then we will always regret it,
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Main maroonga to bullet se hi maroonga ... BP ya sugar se nahi,"If I die, I'll die only from a bullet ... not from blood pressure or diabetes","Death,Comedy"
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Is duniya mein do type ke log hote hai ... ek woh joh khud batate hai ki woh kaun hai ... doosre woh jinke baare mein duniya batati hai ki woh kaun hai,"There are two kinds of people in this world ... one who themselves say who they are ... and others are, about whom the world says who they are","World & Universe,Drama"
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Heart attack se mard marte hai ... kyun ki hamare pass dil hota hai,Men die of a heart attack ... because they have a heart,"Men,Comedy"
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Ek baar maarna shuru karta hoon ... toh maar hi deta hoon,Once I start hitting someone ... I kill him,Action
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Kahani ke andhar ki kahani abhi baki hai mere dost,The story inside the story is not yet over my friend,Comedy
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Joh hathyar se nahi darrta ... woh pyar se darrta hai,One who is not scared of a weapon ... is scared of love,Drama
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Prakash Raj,Main sunta nahi hoon ... samajhta hoon,I don't listen ... I understand,Rowdyism
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Sonu Sood,Teri age aur teri baatein match nahi karti,Your age and your talks don't match,Drama
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Sonu Sood,Itna maaroonga ... ki khud ke pehda hone pe bhi afsoos karne lagega,I will hit you so much that ... you will start repenting on your birth,Action
http://www.filmyquotes.com/movies/159, Bbuddah Hoga Terra Baap,Amitabh Bachchan,Aye chup chup ... varna aaisi aaisi gaaliya doonga censor board bhi pareshan ho jayega ... kaunsi bhichayein kaunsi audhe,Hey you keep quiet ... or else I will curse you so bad that even the censor board will go crazy ... as to which ones to keep and which ones to eliminate,"Rowdyism,Comedy"
http://www.filmyquotes.com/movies/1365, Bheja Fry 2,Vinay Pathak,Aadmi chilata toh gale se hai lekin kharab kaan ho jaate hai,A person shouts from the mouth but the ears are the ones that go bad,Comedy
http://www.filmyquotes.com/movies/1365, Bheja Fry 2,Vinay Pathak,Ladai ladai maaf kar ... kutte ki tatti saaf kar,Let's forgive and not fight ... go and clean dog's poop,"Comedy,Animals & Birds"
http://www.filmyquotes.com/movies/1365, Bheja Fry 2,Vinay Pathak,Dhanwan logon ke jeevan mein aaram toh hai ... lekin vishram nahi hai,Wealthy people have comforts in their life ... but they don't have relaxation,"Life,Money"
http://www.filmyquotes.com/movies/1365, Bheja Fry 2,Suresh Menon,You're not following the call of duty and you're following doll of beauty,You're not following the call of duty and you're following doll of beauty,"Comedy,Job & Career"
http://www.filmyquotes.com/movies/1019, Bhindi Baazaar Inc.,Kay Kay Menon,Zindagi aur chess mein koi khaas farak nahi hai ... jeetne ke liye dono mein chaalein chalni padti hai,There is not much of a difference between chess and life ... you have to play your moves in both to win,"Victory & Success,Sports & Games,Life"
http://www.filmyquotes.com/movies/1019, Bhindi Baazaar Inc.,Kay Kay Menon,Ladai badshah ke liye nahi hoti hai ... badshahat ke liye hoti hai,War is not done to be the king ... it is done for the reign,"War & Battle,Royal"
http://www.filmyquotes.com/movies/1019, Bhindi Baazaar Inc.,Pavan Malhotra,Joh jitna ooncha udhta hai ... usse kaatna utna hi aasaan hota hai,The higher the one flies ... it's that much easier to cut them out,Rowdyism
http://www.filmyquotes.com/movies/1019, Bhindi Baazaar Inc.,Kay Kay Menon,"Jab ek vazir marta hai ... toh mamooli sa pyada, vazir ban jaata hai",When the minister dies ... then even an ordinary pawn can become the minister,"Sports & Games,Drama"
http://www.filmyquotes.com/movies/1019, Bhindi Baazaar Inc.,Category: ,Kisine kaha hai ki khel mein haar ja jeet mayne nahi rakhti ... woh usne haarne ke baad hi kaha hoga ... kyun ki khel sirf jeetne ke liye khela jaata hai,Someone has said that winning or losing doesn't matter in a game ... but he must have said that only after losing ... because a game is played only to win,"Defeat & Failure,Sports & Games"
http://www.filmyquotes.com/movies/30, Bodyguard,Salman Khan,Mujhpar ek ehsaan karna ... ki mujhpar koi ehsaan na karna,Do a favor for me that ... don't do any favor for me,Drama
http://www.filmyquotes.com/movies/30, Bodyguard,Salman Khan,Meri ek khasiyat hai ki main maarta kam hoon ... aur ghaseet-ta zyada hoon,I have a speciality that I hit less ... and I drag more,Action
http://www.filmyquotes.com/movies/30, Bodyguard,Salman Khan,"Main ek bodyguard hoon ... meri duty ke ilawa na mujhe kuch dikhai deta hai, na mujhe kuch sunai deta hai","I am a bodyguard ... other than my duty I can't see anything, nor can't I hear anything",Job & Career
http://www.filmyquotes.com/movies/30, Bodyguard,Raj Babbar,Bachne waale ko har baar naseeb ki zaroorat padti hai ... aur maarne waale ko sirf ek baar,The survivor needs luck every time ... but the killer only needs it once,"Luck & Destiny,Drama"
http://www.filmyquotes.com/movies/30, Bodyguard,Sharat Saxena,Jahan loyalty ki baat uthti hai ... wahan yeh royalty ko bhi nahi chhodte,When it comes to loyalty ... there also he doesn't leave royalty,Comedy
http://www.filmyquotes.com/movies/54, Aakrosh,Ajay Devgan,Confidence bahut kutti cheez hai ... agar nishane pe lag jaye to kamaal hai ... warna bawaal hai,Confidence is a bad thing ... if its on target then its great ... else its chaos,Drama
http://www.filmyquotes.com/movies/54, Aakrosh,Ajay Devgan,Barood ke canister pe behet ke Diwali nahi manayi jaati hai ... barood ke canister se manayi jaati hai,You don't celebrate Diwali by sitting on the canister of gunpowder ... you celebrate by using the canister of gunpowder,"Action,Festival"
http://www.filmyquotes.com/movies/54, Aakrosh,Ajay Devgan,Insaan ki jaat usse achcha bura nahi banati ... uske karam usse achcha bura banate hai,A person's caste does not make him good or bad ... his deeds make him good or bad,Drama
http://www.filmyquotes.com/movies/54, Aakrosh,Category: ,Aaisa kagaz ke tukdo se hum subah subah paikhane mein apna ... tarbuj pochte hai,Every morning in the toilet with papers like these ... I wipe my watermelon,"Comedy,Food & Drinks"
http://www.filmyquotes.com/movies/54, Aakrosh,Paresh Rawal,Total sarvanash!,Total destruction!,Rowdyism
http://www.filmyquotes.com/movies/54, Aakrosh,Paresh Rawal,Jail to hamra sasural hai bhaiya ... roz item girl party hogi,"Brother, prison is my in-laws home ... everyday there will be a party with dancer girls",Comedy
http://www.filmyquotes.com/movies/54, Aakrosh,Category: ,Talwar utha le aur apne adhikar ko cheen ke nahin ... kaat ke le,Take the sword and don't snatch your rights ... cut and take them,
http://www.filmyquotes.com/movies/55, Action Replayy,Akshay Kumar,Awaaz neeche!,Lower your voice!,Rowdyism
http://www.filmyquotes.com/movies/55, Action Replayy,Akshay Kumar,Mai marr bhi jaoonga lekin yeh gullu gullu nahi karoonga Mala ke saath,"I will die, but I will not do this gullu gullu with Mala",Comedy
http://www.filmyquotes.com/movies/55, Action Replayy,Aditya Roy Kapur,Shaadi pyar ka the end hai,Marriage is the end of love,"Marriage & Wedding,Comedy"
http://www.filmyquotes.com/movies/55, Action Replayy,Akshay Kumar,"Logon ke yahan Laajvanti, Gunvanti, Bhagvanti aati hai ... mere yahan Kharchvanti aa gayi hai","In peoples houses wives are called Laajvanti, Gunvanti, Bhagvanti ... but in my place she is called Kharchvanti (big spender)","Women,Comedy"
http://www.filmyquotes.com/movies/55, Action Replayy,Category: ,Kya? ... love marriage,What? ... love marriage,
http://www.filmyquotes.com/movies/55, Action Replayy,Akshay Kumar,Kitni baar kaha hai car saaf karte waqt ... bekaar logon se baatein mat kiya kar,How many times have I told you that when you are cleaning the car ... don't talk to useless people,"Transportation,Comedy"
http://www.filmyquotes.com/movies/55, Action Replayy,Category: ,Making a cup of tea is not your cup of tea,Making a cup of tea is not your cup of tea,Comedy
http://www.filmyquotes.com/movies/838, Aisha,Sonam Kapoor,"Tum ne mujhe zindagi ka sahi rasta dikhaya hai ... galat aur sahi mein fark dikhaya hai ... sehna sikhaya hai, samajhna sikhaya hai, dosti nibhana sikhaya hai ... aur chahna bhi","You've shown me the right path of life ... you've shown me the difference between right and wrong ... you've taught me to bear, to understand, to fulfill friendship ... and to love as well","Romance,Life,Friendship"
http://www.filmyquotes.com/movies/838, Aisha,Category: ,Pyar koi toofan nahi hai joh aaye aur duniya badal de ... woh toh zindagi ke chote chote lamhon mein hota hai,Love is not a storm that will change the world ... it is within the small small moments of life,Romance
http://www.filmyquotes.com/movies/838, Aisha,Abhay Deol,Hum ladte hai toh sirf isliye ... taaki baad mein ek doosre ko mana sake,We fight only because ... we can convince each other after that,Drama
http://www.filmyquotes.com/movies/838, Aisha,Category: ,"Pyar bahut mushkil se milta hai, aur agar mil jaye ... toh usse aasani se jaane nahi dena chahiye","It is very hard to get love, and if you get it ... then you should not let it go easily",Drama
http://www.filmyquotes.com/movies/838, Aisha,Sonam Kapoor,Apne aap ko achcha samajhna achcha hai ... par sabse achcha samajhna?,It's good to consider yourself good ... but to consider yourself the best?,Drama
http://www.filmyquotes.com/movies/838, Aisha,Category: ,"Main duniya ki sabse sundar ladki toh nahi hoon, sabse smart bhi nahi hoon ... par uski nazar mein main hoon","I am not the most beautiful girl in the world, neither the smartest ... but I am in his view",
http://www.filmyquotes.com/movies/838, Aisha,Arunoday Singh,Kya tum chahati ho ki main chahun ki yeh hamari pehli date ho?,Do you want that I should want that this be our first date?,Comedy
http://www.filmyquotes.com/movies/838, Aisha,Category: ,Hum koi fairy tale mein nahi Delhi mein rehte hai ... yahan rainbows nahi traffic ka dhuan hai ... raat ko aasman mein ek bhi tara saaf-saaf dikhe na ... utna hi bahut hai,"We live in Delhi, not in a fairy tale ... here we have smoke from traffic, not rainbows ... even if you see one star in the night clearly ... then that is more than enough",
http://www.filmyquotes.com/movies/838, Aisha,Sonam Kapoor,Agar main tumhe kho doongi na ... toh main khud ko kho doongi,If I lose you ... then I will lose myself,Drama
http://www.filmyquotes.com/movies/838, Aisha,Sonam Kapoor,"Thoda butter, thoda drama aur thoda tears mix karo ... and papa ki koi bhi na yes ho jaati hai","Mix some butter, drama and tears ... and dad's every no will turn into yes","Parents,Comedy"
http://www.filmyquotes.com/movies/838, Aisha,Sonam Kapoor,"Pyar kisi ke plan karne se nahi hota ... pyar mein koi kisi ke saath zabardasti bhi nahi kar sakta ... pyar toh bas ho jaata hai ... kahin bhi, kabhi bhi aur kisi ke saath bhi","Love doesn't happen with a plan ... and no one can force anything in love ... love just happens by itself ... anywhere, anytime and with anyone",Romance
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Ranbir Kapoor,Marne ke liye tumhe kitne bhi reasons mil jaye ... jeene ke liye bas ek hi wajah kaafi hoti hai,No matter how many reasons you'll get for dying ... to live you only need one reason,"Inspiration,Drama"
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Priyanka Chopra,Pata nahi tum kaun se zamane se transport ho kar aaye ho,"Not sure, from what era have you been transported",Comedy
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Priyanka Chopra,"Woh wish hi kya joh aasaan ho, jisse paane mein na ho todhi si ladai ... mile toh lage kuch hai paaya, varna zindagi toh humne bus yun hi bitai","A wish must not be easy and there should be a small battle in achieving it ... and when it gets fulfilled, it should feel that you have achieved something otherwise we have lived our lives just like that","Shayari,Inspiration"
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Ranbir Kapoor,Mujhe tumhe waise dekhne mein koi interest nahi hai,I have no interest in seeing you that way,Comedy
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Ranbir Kapoor,Ladkiya hamesha ek doosre se aaise kyun milti hai ... jaise abhi abhi pagal khane se nikli ho,Why do girls always meet each other in a way ... as if they have just come out from a mental hospital,"Women,Comedy"
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Ranbir Kapoor,"Ho jeb mein jab sirf pachaas dollar ... pooche kyun sawaal aaise uthake collar ... jode hai humne paise gin gin ... ho sadaa pyara motel ""Happy Inn""","When you only have 50 dollars in your pocket ... then why do you raise your collar and ask a question ... we have collected money bit by bit ... and hence we'll go to our loveable motel ""Happy Inn""","Poem,Money,Comedy"
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Tanvi Azmi,Jab koi marta hai ... toh akela nahi marta,When someone dies ... they don't die alone,Drama
http://www.filmyquotes.com/movies/58, Anjaana Anjaani,Ranbir Kapoor,Mujhe susu aayi hai,I need to pee,Comedy
http://www.filmyquotes.com/movies/59, Atithi Tum Kab Jaoge,Ajay Devgan,"Jeena haraam kar diya hai hamara ... sabun, towel, bedroom, bathroom ... poore ghar pe kabza kar chuka hai","Our life has been made unbearable ... soap, towel, bedroom, bathroom ... he has seized the entire house",House
http://www.filmyquotes.com/movies/59, Atithi Tum Kab Jaoge,Paresh Rawal,"Bahu, bahu ... apne guni haathon se chawal bana do, saath mein daal ... chaar paanch parathe ... aur do ek sabzi ... zyada kasht mat uthana","Daughter-in-law, daughter-in-law ... with your gifted hands make rice and with that daal ... 4 to 5 parathe ... and 1 or 2 cooked vegetables ... don't trouble yourself more","Food & Drinks,Family"
http://www.filmyquotes.com/movies/59, Atithi Tum Kab Jaoge,Category: ,Yeh mehmaan naamak jeev bahut hi khunkhar hota hai ... khoon choos leta hai,The thing called guest is a ferocious creature ... it sucks blood,Comedy
http://www.filmyquotes.com/movies/59, Atithi Tum Kab Jaoge,Category: ,"Atithi woh prani hota hai ... jiske na aane ki tithi hoti hai, na jaane ki","A guest is that animal ... who doesn't have a time of coming, and neither of going","Time,Comedy"
http://www.filmyquotes.com/movies/62, Badmaash Company,Shahid Kapoor,"Bade se bada business ... paise se nahi, ek bade idea se bada hota hai","The big businesses ... are big because of big ideas, not because of money","Business,Inspiration,Money"
http://www.filmyquotes.com/movies/62, Badmaash Company,Shahid Kapoor,Business karne ke liye businessman lagna zaroori tha ... paisa ho na ho paisewala lagna zaroori tha,"To do business, you need to look like a businessman ... no matter if you have money or not, you should look rich","Business,Money"
http://www.filmyquotes.com/movies/62, Badmaash Company,Shahid Kapoor,Waqt bura ho ya achcha ... ek na ek din badalta zaroor hai,"Time, be it good or bad ... one day it will definitely change",Time
http://www.filmyquotes.com/movies/62, Badmaash Company,Shahid Kapoor,Balls to you and your dosti man!,Balls to you and your friendship man!,"Adult,Friendship"
http://www.filmyquotes.com/movies/62, Badmaash Company,Shahid Kapoor,Haan yaar main bada aadmi ban gaya hoon ... aur main aur bada banna chahta hoon ... kyun ki main bada soochta hoon,"Yes, I have become a big man ... and I want to become even bigger ... because I think big",Drama
http://www.filmyquotes.com/movies/62, Badmaash Company,Shahid Kapoor,Boss kaun hai?,Who is the boss?,Job & Career
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Anushka Sharma,"Business ka first rule ... jiske saath vyapaar karo, usse kabhi na pyar karo","First rule of business ... with whom you trade, never fall in love with them",Business
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Main tujhe bahut bahut bahut love karoonga aur tujhse dher sara love loonga ... bol degi love?,I'll love you a lot and I'll take a lot of love from you ... what say will you give me love?,Romance
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,One hundred percent total dedication to one client ... start to finish no compromise ... mother promise,100% total dedication to one client ... start to finish no compromise ... mother promise,Business
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,"Tere bina kisi cheez mein mauj nahi ... na ladkiyan taadne mein, na chai mein, na chowmein mein","There is no fun in anything without you ... neither in staring at girls, neither in tea, neither in chow mein","Food & Drinks,Comedy"
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Anushka Sharma,Main India ki the best wedding planner banugi,I will become India's best wedding planner,Marriage & Wedding
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Anushka Sharma,Love shav ke complication mein to mujhko waise hi ni padna,I don't want to get involved in the complications of love etc.,Romance
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Anushka Sharma,Aaj friend bol raha hai ... kal I love you bol dega,Today you are calling me a friend ... tomorrow you might say I love you,Friendship
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,"Ye ladki? ... upar upar se, iski packeting phad ke dekho na ... das tagde bande niklenge ander se","She girl? ... only from the outside, when you tear her packaging ... 10 strong men will come from inside","Women,Comedy"
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Saale rasta bhar photo khichte aa rahen hain ... camel photo cow aoo photo ... gada ullu kauva kabotar ... photo photo photo,"Bloody, all along the road they have been clicking photos ... camel photo cow wow photo ... donkey owl crow pigeon ... photo photo photo",Animals & Birds
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Shit bhi bolti hai toh lagta hai FM baj gaya,It sounds like FM is playing even if she says shit,"Comedy,Music"
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Dulha scooter pe aayega!,Bridegroom will come on a scooter!,"Marriage & Wedding,Transportation"
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Wedding you two ... planning us two,You two get wedded ... we two will do the planning,Marriage & Wedding
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Topi rakho ... kissi aur ko pehnana,Keep your cap ... put it on someone else,Comedy
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,"Le, bread pakore ki kasam!","Here, I swear on bread pakora!",Food & Drinks
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Tu bach ke rahiyo phakkad Kakkar!,Watch out you loser Kakkar!,Rowdyism
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Tu arrange shaadi karegi?,Will you do an arranged marriage?,Marriage & Wedding
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,Reception ho yah inflation ... shadiyaan toh honi hai,Whether it is reception or inflation ... marriages will happen,"Marriage & Wedding,Comedy"
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Anushka Sharma,Milte hain market mein,I will meet you in the market,Business
http://www.filmyquotes.com/movies/41, Band Baaja Baaraat,Ranveer Singh,"Partner bana le please ... achcha partner nahi to sectery, assistant ... arre peon hi bana le","Please make me a partner ... ok if not partner then secretary, assistant ... atleast make me a peon","Business,Comedy"
http://www.filmyquotes.com/movies/36, 3 Idiots,Madhavan,"Bachcha kabil bano, kabil ... kamyabi toh saali jhak maarke peeche bhagegi","Be capable my son, capable ... success will follow you no matter what",Inspiration
http://www.filmyquotes.com/movies/36, 3 Idiots,Aamir Khan,Life is a race ... if you don't run fast ... you will be like a broken undaa,Life is a race ... if you don't run fast ... you will be like a broken egg,"Life,Food & Drinks"
http://www.filmyquotes.com/movies/36, 3 Idiots,Kareena Kapoor,"Tum Gujarati log itne cute hote ho ... par tum log ka khana itna khatarnak kyun hota hai ... dhokla, fafda, handva, thepla ... aaise lagta hai jaise koi missiles hai","You Gujarati people are so cute ... but why is your food so dangerous ... dhokla, fafda, handva, thepla ... it sounds like they are missiles",Food & Drinks
http://www.filmyquotes.com/movies/36, 3 Idiots,Madhavan,Dost fail ho jaye toh dukh hota hai ... lekin dost first aa jaye toh zyada dukh hota hai,It feels bad when a friend fails ... but it feels even worse when he comes first,"Friendship,Sadness,Comedy"
http://www.filmyquotes.com/movies/36, 3 Idiots,Aamir Khan,Aal izz well ... Aal izz well,All is well ... All is well,Inspiration
http://www.filmyquotes.com/movies/36, 3 Idiots,Aamir Khan,"Exam toh bahut hote hai, baap mostly ek hi hota hai","Exams are one to many, but father is mostly only one","Parents,Education"
http://www.filmyquotes.com/movies/36, 3 Idiots,Omi Vaidya,Utamamm dadh-dhadhatt paadham ... madhyam paadham thuchuk thuchuk ... khanishtham thud-thudiya paadham ... sur-suriya pran ghatkam,A loud fart is respectable ... a medium fart is tolerable ... a slight fart is fearful ... a silent fart is unbearable,"Poem,Comedy"
http://www.filmyquotes.com/movies/36, 3 Idiots,Omi Vaidya,Peechle batees saal se inhone nirantar is college mein balatkaar pe balatkaar kiye,In this college from the last 32 years he has continuously raped one after the other,Comedy
http://www.filmyquotes.com/movies/36, 3 Idiots,Madhavan,"Badi duvidha thi, dost ko sambhalte ki dost ki maa ke aasoon pochte ... phir humne socha hatao yaar mattar paneer pe concentrate karo","It was a big dilemma, should be help our friend or wipe his mom's tears ... then we thought forget all man, let's concentrate on mattar paneer","Food & Drinks,Friendship,Comedy"
http://www.filmyquotes.com/movies/36, 3 Idiots,Omi Vaidya,Stann hota sabhi ke paas hai ... sab chupa ke rakhte hai ... deta koi nai,Everyone has breasts ... everyone hides it ... no one gives it,Adult
http://www.filmyquotes.com/movies/36, 3 Idiots,Omi Vaidya,Jahapanah tussi great ho ... tofu kabool karo,My lord you are great ... please accept my offering,"Comedy,Royal"
http://www.filmyquotes.com/movies/36, 3 Idiots,Category: ,"Ajeeb desh hai hamara, pizza tees minute mein pahuchne ki guarantee hai ... lekin ambulance?","Our country is strange, pizza delivery is guaranteed within 30 minutes ... but ambulance?",Time
http://www.filmyquotes.com/movies/36, 3 Idiots,Aamir Khan,Kaise sign karon yaar ... meri pen toh tu le gayi,How do I sign buddy ... you took my pen,Comedy
http://www.filmyquotes.com/movies/36, 3 Idiots,Category: ,"Bahar aa, nahi toh main tere darwaaze pe mootra visarjan karoonga","Come out, otherwise I will do urine expulsion on your door",
http://www.filmyquotes.com/movies/36, 3 Idiots,Sharman Joshi,Dono taange tudawa ke apne pairon pe khada hona seekha hai,I have learnt to stand up on my feet after having broken both my legs,"Job & Career,Comedy"
http://www.filmyquotes.com/movies/36, 3 Idiots,Aamir Khan,"Main toh aapko yeh padha raha tha ki, padhate kaise hai",I was teaching you how to teach,Education
http://www.filmyquotes.com/movies/36, 3 Idiots,Aamir Khan,Kiss ho nahin paati yaar ... kyun ki naak beech me aa jaati hai,Never have been able to kiss ... because the nose comes in between,"Romance,Comedy"
http://www.filmyquotes.com/movies/36, 3 Idiots,Sharman Joshi,Aap apni naukri rakh lijiye ... main apna attitude rakh leta hoon,You may keep your job ... and I'll keep my attitude,Job & Career
http://www.filmyquotes.com/movies/36, 3 Idiots,Category: ,Millimeter ab centimeter joh ban gaya hai,Millimeter has now become centimeter,Comedy
http://www.filmyquotes.com/movies/36, 3 Idiots,Kareena Kapoor,Aaj Bush ne Iraq pe do dhokle gira diye,Today Bush dropped two dhokla's on Iraq,Food & Drinks
http://www.filmyquotes.com/movies/36, 3 Idiots,Omi Vaidya,Meri wife ko nahi uske peeche ka bungla dekho idiots ... 3.5 million!,"Don't look at my wife, look at the bungalow behind her ... 3.5 million!","House,Money"
http://www.filmyquotes.com/movies/36, 3 Idiots,Category: ,"Paneer to beta, kuch dinno mein itti itti thailiyo mein sonaar ki dukaan pe bikega","Son, in a few days cottage cheese will be sold at a jewelery shop in small small pouches",
http://www.filmyquotes.com/movies/36, 3 Idiots,Omi Vaidya,No place for mootra visarjan in this country,No place for peeing in this country,Comedy
http://www.filmyquotes.com/movies/36, 3 Idiots,Category: ,Naag devta mera physics bacha lena ... roz ek liter doodh bhijwaonga,Snake god please save my physics exam ... I will send you one liter milk everyday,"Religion & God,Food & Drinks"
http://www.filmyquotes.com/movies/36, 3 Idiots,Sharman Joshi,Global warming ke liye yahi kamina responsible hai,This bloody guy is responsible for global warming,"Weather,Comedy"
http://www.filmyquotes.com/movies/1293, 8 x 10 Tasveer,Uttara Baokar,Har tasveer ek lamhe ko giraftar kar leti hai,Every photo captures a moment in time,Time
http://www.filmyquotes.com/movies/1293, 8 x 10 Tasveer,Uttara Baokar,Insaan ke jeevan ko tasveeron ka ek caravan samjho ... saikado tasveeron ka caravan,Consider the life of a person as a caravan of photos ... a caravan of many photos,Life
http://www.filmyquotes.com/movies/53, Aa Dekhen Zara,Rahul Dev,Bandar ka gurda hamesha bandar ke andar hota hai,The kidney of a monkey is always within the monkey,Animals & Birds
